H	DW Extract Job Number(work on this)	2018-11-15 17:20:18.312816	20181115/mai50_z305_20181115_172016_1.tsv
H	DATABASE_ACTION   TRIGGER_KEY   Z305_REC_KEY	Z305_OPEN_DATE	Z305_UPDATE_DATE	Z305_BOR_TYPE	Z305_BOR_STATUS	Z305_REGISTRATION_DATE	Z305_EXPIRY_DATE	Z305_NOTE	Z305_LOAN_PERMISSION	Z305_PHOTO_PERMISSION	Z305_OVER_PERMISSION	Z305_MULTI_HOLD	Z305_LOAN_CHECK	Z305_HOLD_PERMISSION	Z305_RENEW_PERMISSION	Z305_RR_PERMISSION	Z305_IGNORE_LATE_RETURN	Z305_LAST_ACTIVITY_DATE	Z305_PHOTO_CHARGE	Z305_NO_LOAN	Z305_NO_HOLD	Z305_NO_PHOTO	Z305_NO_CASH	Z305_CASH_LIMIT	Z305_CREDIT_DEBIT	Z305_SUM	Z305_DELINQ_1	Z305_DELINQ_N_1	Z305_DELINQ_1_UPDATE_DATE	Z305_DELINQ_1_CAT_NAME	Z305_DELINQ_2	Z305_DELINQ_N_2	Z305_DELINQ_2_UPDATE_DATE	Z305_DELINQ_2_CAT_NAME	Z305_DELINQ_3	Z305_DELINQ_N_3	Z305_DELINQ_3_UPDATE_DATE	Z305_DELINQ_3_CAT_NAME	Z305_FIELD_1	Z305_FIELD_2	Z305_FIELD_3	Z305_HOLD_ON_SHELF	Z305_END_BLOCK_DATE	Z305_BOOKING_PERMISSION	Z305_BOOKING_IGNORE_HOURS	Z305_RUSH_CAT_REQUEST	Z305_UPD_TIME_STAMP
D	U	000000175385BC	000000175385BC   	19920410	20181114		21	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0002	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141402364
D	U	000000175452MAI50	000000175452MAI50	19840120	20181113		19	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181016	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201810161810435
D	U	000000175529BC	000000175529BC   	19931213	20181114		11	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0223	0006	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141548584
D	U	000000175553MAI50	000000175553MAI50	19840127	20181114		19	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141311139
D	U	000000175589BC	000000175589BC   	19860128	20181114		11	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141551330
D	U	000000175763BC	000000175763BC   	19910418	20181114		11	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141312480
D	U	000000175782BC	000000175782BC   	19840120	20181114		11	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811140941073
D	U	000000175782MAI50	000000175782MAI50	19840120	20181114		19	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811140941274
D	U	000000176092MAI50	000000176092MAI50	19930726	20181113		29	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20180202	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201802021036395
D	U	000000176680MAI50	000000176680MAI50	19960905	20181113		19	00000000	20200831		Y	N	Y	N	Y	Y	Y	N	N	20180712	C	0000	0000	0000	0002	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201807120925574
